id,answer_start,answer,context,question,answer_end,is binding
627957,-1,,The replication bundle will ...,What is the source library of this binding?,-1,False
241455,-1,,Redisk includes Redisk::IO which is ~ Ruby's stdlib IO. It can be used with stdlib's Logger to log directly to redis,What is the source library of this binding?,-1,False
419393,-1,,akka-sample-fsm,What is the source library of this binding?,-1,False
692461,-1,,Relational Event Models,What is the source library of this binding?,-1,False
800180,-1,,"Randomness plugin for Nekbot, a modular multiprotocol bot.",What is the source library of this binding?,28,False
3615931,-1,,QPush 快推 从电脑到手机最方便的文字推送工具  提供 net45 和 netcore 的库,What is the source library of this binding?,-1,False
368825,-1,,An example showing how to work with RSS and IRC endpoints,What is the source library of this binding?,-1,False
4568905,-1,,logger plugin for @nomadreservations/store,What is the source library of this binding?,-1,False
1782185,-1,,AsyncDataAdapter is implementation of SqlDataAdapter with supports async/await.,What is the source library of this binding?,-1,False
3403111,-1,,PHP Struct Helper,What is the source library of this binding?,-1,False
4196268,16,BlingFire,Bindings to the BlingFire C++ library,What is the source library of this binding?,25,True
4330492,-1,,A short description of TKCrashLogModule.,What is the source library of this binding?,-1,False
2266384,-1,,The strongly hyped Haskell interpreter.,What is the source library of this binding?,-1,False
4081114,-1,,Deep Learning library on top of Tensorflow for fast prototyping,What is the source library of this binding?,-1,False
1005794,-1,,HTML to Markdown converter,What is the source library of this binding?,-1,False
357206,-1,,A utility to generate RAML documentation from Swagger JSON.,What is the source library of this binding?,-1,False
107126,-1,,Simple Laravel Excel export package,What is the source library of this binding?,-1,False
3155838,-1,,Asynchronous [black-box] Optimization,What is the source library of this binding?,-1,False
617813,-1,,NeuronDotNet is a neural network engine written in C#. It provides an interface for advanced AI programmers to design various types of artificial neural networks and use them. More information is available at http://neurondotnet.freehostia.com,What is the source library of this binding?,-1,False
123738,-1,,"This is a library for reifying Haskell data structures in GHC. Haskell values are mapped into representations that we call graphs (for want of a better name). The representations are encoded in the Haskell type Graph, which is just an ordinary algebraic data type. This will not reify functions.  Bitrotten.",What is the source library of this binding?,-1,False
3914931,-1,,M3 Inference,What is the source library of this binding?,-1,False
3114137,46,Amazon SageMaker,"SageMaker Spark provides a Spark interface to Amazon SageMaker, allowing customers to train using the Spark Estimator API, host their model on Amazon SageMaker, and make predictions with their model using the Spark Transformer API.",What is the source library of this binding?,62,True
2419337,-1,,Obj deserializer for jscad project,What is the source library of this binding?,-1,False
2150507,-1,,Provides a stripped down version of the org.picketbox module solely for WildFly Core testsuite use in testing its security vault functionality,What is the source library of this binding?,-1,False
87730,0,Whetlab,Whetlab client for Python,What is the source library of this binding?,7,True
118950,-1,,This is an experimental subword construction algorithm for the adp-multi package. It uses the constraint programming framework monadiccp with the constraint solver OvertonFD. It is slower than the built-in algorithm in adp-multi and serves research purposes. Use it by importing ADP.Multi.Constraint.All instead of ADP.Multi.Rewriting.All in your grammar files.,What is the source library of this binding?,-1,False
3542031,-1,,Xamarin iOS UI type provider,What is the source library of this binding?,7,False
2163768,-1,,A feedforward neural network library for JRuby. Aims to provide a quick way to get started on machine learning with ruby,What is the source library of this binding?,-1,False
3340711,-1,,ChatterBots input and output adapters,What is the source library of this binding?,-1,False
2594828,-1,,Benchmark various List::Flatten implementaitons,What is the source library of this binding?,-1,False
3647370,-1,,A collection of machine-learning algorithms.,What is the source library of this binding?,-1,False
3217262,-1,,The Picture of Probability,What is the source library of this binding?,-1,False
1109933,-1,,A metadata-saving proxy for scikit-learn etimators.,What is the source library of this binding?,-1,False
3182277,-1,,This node provides neural networks using brain.js,What is the source library of this binding?,-1,False
2206698,-1,,fis3组合套餐,What is the source library of this binding?,-1,False
44869,-1,,Energy system for social games,What is the source library of this binding?,-1,False
692353,-1,,Probabilistic neural networks,What is the source library of this binding?,-1,False
3150492,-1,,test pod trs_ta_sdk.,What is the source library of this binding?,15,False
122768,-1,,A monad to calculate linear recursive sequence efficiently. Matrix multiplication and fast exponentiation algorithm are used to speed up calculating the number with particular index in the sequence. This library also provides a monadic DSL to describe the sequence.,What is the source library of this binding?,-1,False
1415760,15,Crypt::PKCS11,Wrapper around Crypt::PKCS11 to make using a HSM not suck,What is the source library of this binding?,28,True
265606,-1,,"Simple, effective A/b testing made easy.",What is the source library of this binding?,-1,False
1000540,93,RabbitMQ,An idiomatic Clojure client for RabbitMQ that embraces AMQP 0.9.1 model. Built on top of the RabbitMQ Java client,What is the source library of this binding?,101,True
2487916,-1,,Web UI Autotest with Selenium & Excel,What is the source library of this binding?,-1,False
3784237,-1,,Murty's Algorithm for k-Best Assignments,What is the source library of this binding?,-1,False
3495155,-1,,Determine the type of handheld device on Flutter. Like if the device is a Tablet or is iPhoneX.,What is the source library of this binding?,-1,False
2200247,-1,,Sparse Linear Method to Predict Ratings and Top-N Recommendations,What is the source library of this binding?,-1,False
3727018,5,Jackson,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",What is the source library of this binding?,12,True
3565591,-1,,Machine Learning library for the web and Node,What is the source library of this binding?,-1,False
4427752,-1,,Code Challenge for Shubham Verma,What is the source library of this binding?,-1,False
689651,-1,,Connect to and Work with CouchDB Databases,What is the source library of this binding?,-1,False
2594646,-1,,Shared Backend Services for Offcourse,What is the source library of this binding?,-1,False
3681612,42,RASA NLU,A simple HttpClient implementation of the RASA NLU API that targets .NET Standard 1.3+,What is the source library of this binding?,50,True
1755117,-1,,"create-react-app plugin for a Jekyll style Markdown blog, depends on react, react-router@v3, and react-helmet@v4",What is the source library of this binding?,-1,False
284431,-1,,"get version by git status, wirte to package.json",What is the source library of this binding?,-1,False
2119086,-1,,"Simple, yet powerful and flexible specifications",What is the source library of this binding?,-1,False
98728,-1,,This Library provides an object oriented API for accessing and manipulating Contao DCA,What is the source library of this binding?,-1,False
3152984,-1,,Omnifaces Utility JSF Spring Boot Starter,What is the source library of this binding?,-1,False
2100124,-1,,No description provided.,What is the source library of this binding?,-1,False
1638639,-1,,"Contains code to deal with internationalized/localized messages, date and number formatting and parsing, bi-directional text, and other internationalization issues.",What is the source library of this binding?,-1,False
661134,-1,,Simpler than Test::Simple; more powerful than Test::More,What is the source library of this binding?,-1,False
1025211,66,ORTC,"Part of the The Realtime Framework, Realtime Cloud Messaging (aka ORTC) is a secure, fast and highly scalable cloud-hosted Pub/Sub real-time message broker for web and mobile apps. If your website or mobile app has data that needs to be updated in the user's interface as it changes (e.g. real-time stock quotes or ever changing social news feed) Realtime Cloud Messaging is the reliable, easy, unbelievably fast, ""works everywhere"" solution.",What is the source library of this binding?,70,True
4622047,-1,,A simple framework for distributed reinforcement learning in PyTorch.,What is the source library of this binding?,-1,False
122576,27,LZ4,High level bindings to the LZ4 compression library.  Currently based on lz4 r119. C sources are included and no external dependencies are needed other than cereal.,What is the source library of this binding?,30,True
3660410,-1,,A CUDA(10.0) and cuDNN(7.6.0) extension of NNabla,What is the source library of this binding?,-1,False
2363700,2,typescript docker,a typescript docker remote api wrapper base on got,What is the source library of this binding?,19,True
975272,-1,,a command-line based text classification tool,What is the source library of this binding?,-1,False
246987,19,tika-app,Wrapper around the tika-app jar,What is the source library of this binding?,27,True
3664522,-1,,"A Library for Private, Secure Deep Learning",What is the source library of this binding?,-1,False
3580797,0,mlboard,mlboard client,What is the source library of this binding?,7,True
610811,22,Knockout,"Using the new APIs in Knockout 3.0.0, this plugin provides a set of enhanced binding syntaxes.",What is the source library of this binding?,30,True
1004887,-1,,Hooke your functions!,What is the source library of this binding?,-1,False
3370783,35,DLHub,Python interface and utilities for DLHub,What is the source library of this binding?,40,True
3660001,18,Now.sh Lambdas,Rust bindings for Now.sh Lambdas,What is the source library of this binding?,32,True
176280,-1,,Export your Wordpress sites posts and comments into NodeBB,What is the source library of this binding?,-1,False
1824256,26,Chain Core,The Official Ruby SDK for Chain Core,What is the source library of this binding?,36,True
1057540,-1,,Yii 2 jQuery Dropdown Asset,What is the source library of this binding?,-1,False
806112,-1,,"SmallCheck properties for Lenses, Setters, Traversals, Isos and Prisms. ",What is the source library of this binding?,-1,False
4155434,-1,,Machine Learning for S.E.O,What is the source library of this binding?,-1,False
770953,-1,,Django friendly finite state machine support.,What is the source library of this binding?,-1,False
4666287,-1,,Machine Learning with high level abstraction!,What is the source library of this binding?,-1,False
1173344,-1,,Payment Gateway for Laravel.,What is the source library of this binding?,-1,False
3539521,19,react-native-color-matrix-image-filters,Fable bindings for react-native-color-matrix-image-filters,What is the source library of this binding?,58,True
2607571,-1,,site for illustrating the value of Parinfer,What is the source library of this binding?,-1,False
40427,-1,,Useful PHP functions,What is the source library of this binding?,-1,False
2397937,-1,,Scrapy middleware module which uses image parsing to submit a captcha response to amazon.,What is the source library of this binding?,-1,False
2126466,-1,,Deloitte Logging,What is the source library of this binding?,-1,False
936643,0,Numenta Platform for Intelligent Computing,Numenta Platform for Intelligent Computing - bindings,What is the source library of this binding?,42,True
219647,-1,,Description of LoadmasterAssets.,What is the source library of this binding?,-1,False
3624546,25,Regularized Greedy Forest,Scikit-learn Wrapper for Regularized Greedy Forest,What is the source library of this binding?,50,True
1068677,0,prediction.io,prediction.io .net client,What is the source library of this binding?,13,True
2137046,-1,,"### Salazar is still under development, optimizations are being implemented. Stay tuned for further updates!",What is the source library of this binding?,-1,False
673843,-1,,User configuration window for Tk with interface to Getopt::Long,What is the source library of this binding?,-1,False
124401,-1,,"Deprecated in favor of reactive-balsa  Please note: This package shall be replaced by reactive-balsa in the future.   MIDI is the Musical Instrument Digital Interface, ALSA is the Advanced Linux Sound Architecture. This package allows to manipulate a sequence of MIDI events via ALSA. It is intended to be plugged as a playing assistant between a MIDI input device (e.g. a keyboard or a controller bank) and a MIDI controlled synthesizer (e.g. a software synthesizer or an external synthesizer). For software synthesizers see the Haskell packages synthesizer-alsa, synthesizer-llvm, supercollider-midi, hsc3, YampaSynth or the C packages fluidsynth and Timidity.   Applications include: Remapping of channels, controller, instruments, keys, Keyboard splitting, Conversion from notes to controllers, Latch mode, Convert parallel chords to serial patterns, Automated change of MIDI controllers, Echo simulation.   It is intended that you write programs for MIDI stream manipulation. It is not intended to provide an executable program with all the functionality available in a custom programming interface. It is most fun to play with the stream editors in GHCi. However we provide an example module that demonstrates various effects. ",What is the source library of this binding?,-1,False
2652815,0,CWStatusBarNotification,CWStatusBarNotification Xamarin iOS binding.,What is the source library of this binding?,23,True
88509,35,XCB,"A drop in replacement for xpyb, an XCB python binding",What is the source library of this binding?,38,True
3625695,-1,,A module to set up an Aleph component in Phoenix,What is the source library of this binding?,-1,False
615478,-1,,Akka.NET is a port of the popular Java/Scala framework Akka to .NET,What is the source library of this binding?,-1,False
3445191,-1,,Encapsulates best practice defaults for C# formatting in the same vein as PEP8 for our Python projects.,What is the source library of this binding?,-1,False
4078170,-1,,Allows `connect` usage with arrays of middleware,What is the source library of this binding?,-1,False
3937532,-1,,Utilities to simplify working with X509Certificates in .NET projects,What is the source library of this binding?,-1,False
677506,-1,,Convert dates into the Shire Calendar.,What is the source library of this binding?,-1,False
2184088,-1,,Library for parsing or printing Roman numerals,What is the source library of this binding?,-1,False
3313682,-1,,"Game theory framework, algorithms and game implementations",What is the source library of this binding?,-1,False
874979,-1,,Python library for ISO 639 standard,What is the source library of this binding?,-1,False
29883,-1,,This small library helps you with HTML link imports and it is response for non-working LinkElement.import which is experimental and not supported in all browsers yet.,What is the source library of this binding?,-1,False
1003282,5,Jackson,"Core Jackson abstractions, basic JSON streaming API implementation",What is the source library of this binding?,12,True
658049,17,dlib,Ruby bindings of dlib C++ library.,What is the source library of this binding?,21,True
1547643,0,Amazon Machine Learning,"Amazon Machine Learning Client for the AWS SDK for C++. AWS SDK for C++ provides a modern C++ (version C++ 11 or later) interface for Amazon Web Services (AWS). It is meant to be performant and fully functioning with low- and high-level SDKs, while minimizing dependencies and providing platform portability (Windows, OSX, Linux, and mobile).",What is the source library of this binding?,23,True
3272316,-1,,"A widget that makes picture pinch zoom, then return back to initial size and position when released.",What is the source library of this binding?,-1,False
1374074,-1,,OAuth 1.0 in Clojure,What is the source library of this binding?,-1,False
2106574,-1,,Magento 2 db env based on http host,What is the source library of this binding?,-1,False
2608596,-1,,This project contains the client side code for Figwheel.,What is the source library of this binding?,-1,False
924046,-1,,Elastic Animated Check Box inpired by https://dribbble.com/shots/1631598-On-Off and http://robb.is/working-on/a-hamburger-button-transition/,What is the source library of this binding?,-1,False
4783566,-1,,Access to environmental variables in browsers ando other cross-platform helpers for testing.,What is the source library of this binding?,-1,False
1064498,9,Ceph,Official Ceph-rust. A rust-lang specific interface to Ceph librados and Admin Sockets. You can create a Ceph development environment with the Chef automation tools: https://github.com/bloomberg/chef-bcs or with ceph-ansible. Chef-bcs uses the ceph-chef cookbook created and manage at github.com/ceph/ceph-chef. It will build out a full Ceph environment which you can then use for development etc. See README.md for details.,What is the source library of this binding?,13,True
1946903,21,XGBoost,.Net wrapper for the XGBoost machine learning library. Targeted for x64 and supports .Net Framework versions 4.0 and above.,What is the source library of this binding?,28,True
1708941,-1,,Light-weight priority queue implementation using a heap,What is the source library of this binding?,-1,False
2456057,0,OpenCV,OpenCV (Computer Vision) for iOS.,What is the source library of this binding?,6,True
4570942,0,xLearn,xLearn - the high performance machine learning library - for Ruby,What is the source library of this binding?,6,True
2820936,0,FlatBuffers,"FlatBuffers reading and writing library for Dart.  Use the flatc compiler to generate Dart classes for a FlatBuffers schema, and this library to assist with reading and writing the binary format. Based on original work by Konstantin Scheglov and Paul Berry of the Dart SDK team. ",What is the source library of this binding?,11,True
780173,-1,,Non-supervisor that Hebbian self-organization learning method in machine learning. (自分学習アルゴリズム).,What is the source library of this binding?,-1,False
2275031,-1,,Hackily try different methods of attaining local system IPs,What is the source library of this binding?,-1,False
2417372,0,H2O,H2O Scala API (Scala version 2.11.7),What is the source library of this binding?,3,True
3708527,-1,,Use AWS Polly to transcribe articles from stratechery.com into speech,What is the source library of this binding?,-1,False
2003501,8,Instant Protection Plus DLL,Tiny F# Instant Protection Plus DLL wrapper,What is the source library of this binding?,35,True
669737,-1,,"process HTML templates with loops, conditionals, macros and more!",What is the source library of this binding?,-1,False
1505103,-1,,a smokebrew plugin to configure things like BINGOS does,What is the source library of this binding?,-1,False
4357844,-1,,Waymo Open Dataset libraries.,What is the source library of this binding?,-1,False
4756967,-1,,Yet another neural network toolkit.,What is the source library of this binding?,-1,False
1090644,-1,,Scalable and parallel programming implementation of Affinity Propagation clustering,What is the source library of this binding?,-1,False
3583256,-1,,OMG: it's Deutsch.,What is the source library of this binding?,-1,False
2357115,-1,,Numpy and nd4j interop,What is the source library of this binding?,-1,False
431056,-1,,Arquillian Deployment Scenario Generator for BND liferay plugins,What is the source library of this binding?,-1,False
3119696,4,Facebook,The Facebook component provides access to all of the Facebook APIs accessible using Facebook4J.,What is the source library of this binding?,12,True
3357773,-1,,AristanderAI learns what your consumers are willing to pay and adjusts prices for you. It uses the latest advances in machine learning to boost your shop revenue and net profit.,What is the source library of this binding?,-1,False
193370,-1,,"This plugin adds a dbdump command which dumps your Rails database out.  This master branch supports Rails 3.0 and above, as a gem command. For Rails 2.3, use the rails_2_3 branch from github and install as a plugin.  Like rails dbconsole, it takes your database connection details from config/database.yml, and supports mysql, mysql2, postgresql, and sqlite.  It takes the same options as rails dbconsole, ie. -p to supply the password to your dump program for mysql and postgresql.   (Note that for mysql, this means that the password is visible when other users on the system run 'ps'. Postgresql does not have this problem as it uses an environment variable set in ENV before execing and so not visible in ps.) ",What is the source library of this binding?,-1,False
2117838,-1,,Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office NumberMicrosoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone %Number (+1 877 346 1604) USA Microsoft Office Number Microsoft $Office %2013 %Activation %Phone,What is the source library of this binding?,-1,False
1582058,-1,,A simple framework for experimenting with Reinforcement Learning in Python.,What is the source library of this binding?,-1,False
1240448,-1,,"AlchemyAPI uses natural language processing technology and machine learning algorithms to extract semantic meta-data from content, such as information on people, places, companies, topics, facts, relationships, authors, and languages.",What is the source library of this binding?,-1,False
4501654,11,sapo,connect to sapo api,What is the source library of this binding?,15,True
404286,-1,,"MysemaCommons contains general, search and test related components     and utilities",What is the source library of this binding?,-1,False
4747390,-1,,z8,What is the source library of this binding?,-1,False
619453,-1,,A collection of utilities for creating small websites. Only depending on System.Web,What is the source library of this binding?,-1,False
1962713,-1,,UNKNOWN,What is the source library of this binding?,-1,False
2482610,30,dmenu and dmenu2,Complete Haskell bindings for dmenu and dmenu2. Provides fuzzy selection via a GUI menu.,What is the source library of this binding?,46,True
115561,-1,,ERMAHGERD! A SERMPL PHP INLERSH TER ERMAHGERD TRERNSLERTER CLERS.,What is the source library of this binding?,-1,False
4581516,-1,,Tracking cells and lineage with deep learning.,What is the source library of this binding?,-1,False
3112312,-1,,A Smart AI Text Learner and Classifier,What is the source library of this binding?,-1,False
2289666,0,AWS,AWS SDK for Rust - Amazon Machine Learning @ 2014-12-12,What is the source library of this binding?,3,True
118500,-1,,"MazesOfMonad is a console-based Role Playing Game. You create characters with their strong and weak points, and try to complete mazes that are randomly generated. You can pick up gold and items on the way, meet monsters, and deal with them as you want. You can fight, use magic, bribe, trade, steal... This is only a simple game that I did to see what building a full blown Haskell application is like to develop. Versions 1.0.5 and above are complete and working.",What is the source library of this binding?,-1,False
3543201,-1,,The Login Page for Identity in QuickBooksCart.,What is the source library of this binding?,-1,False
2639597,-1,," Runs Alexnet neural network model on an image. Saves the activations data for each layer, as well as the top 5 classifications and their probability.",What is the source library of this binding?,-1,False
121235,12,Groonga,Bindings to Groonga  http://groonga.org/.,What is the source library of this binding?,19,True
170305,-1,,micro template,What is the source library of this binding?,-1,False
2546977,-1,,Vendor plugin for Sylius. Add Vendor (Brand) to your products,What is the source library of this binding?,-1,False
689296,-1,,Improved Score Tests for Generalized Linear Models,What is the source library of this binding?,-1,False
4390610,-1,,"A plugin to share text, images and files. Written in Kotlin and Swift for both Android and iOS.",What is the source library of this binding?,-1,False
1166636,19,Nuroko,Core Java APIs for Nuroko machine learning toolkit,What is the source library of this binding?,25,True
4704772,-1,,LearnML is a Python module for Machine Learning and Deep Learning.,What is the source library of this binding?,-1,False
124027,-1,,Session Types for Haskell. Allows the specification of communication protocols and then validation that an implementation does not violate said protocol. Ignore the build failure for hackage - it's just haddock being rubbish.,What is the source library of this binding?,-1,False
99331,-1,,Symfony2 Bundle for working with the Embedly service,What is the source library of this binding?,-1,False
2458453,-1,,Bender is an abstraction layer over MetalPerformanceShaders useful for working with neural networks.,What is the source library of this binding?,-1,False
718161,-1,,Avout: Distributed State in Clojure,What is the source library of this binding?,-1,False
1026444,27,NVD3,An AngularJS directive for NVD3 reusable charting library (based on D3). Easily customize your charts via JSON API,What is the source library of this binding?,31,True
995828,-1,,JSON-RPC 1.0/2.0 compliant server and client,What is the source library of this binding?,-1,False
4137826,-1,,UIKit extensions in swift5.,What is the source library of this binding?,-1,False
1567009,-1,,Tools for doing machine learning,What is the source library of this binding?,-1,False
1235954,-1,,Redis based text classification service,What is the source library of this binding?,-1,False
96631,-1,,@phpdoc extension php pinba for IDE autocomplete,What is the source library of this binding?,-1,False
2852982,-1,,MinUI 小程序组件 - 遮罩层,What is the source library of this binding?,-1,False
2310597,-1,,Easy archive extraction,What is the source library of this binding?,-1,False
4478688,-1,,An OpenAI Gym for Display Advertisment Reinforcement Learning,What is the source library of this binding?,-1,False
4160299,-1,,Perform your Openssl operations without using a terminal.,What is the source library of this binding?,-1,False
120720,-1,,In an effort to make folds a more usable package this package provides a battery of common folds. These can be plugged together easily and efficiently to cover many common usages.,What is the source library of this binding?,-1,False
4243956,-1,,Please see the README on GitHub at https://github.com/alexpeits/harg#readme,What is the source library of this binding?,-1,False
2590384,-1,,Awesome applicationtion logging lication logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utilityAwesome application logging utility,What is the source library of this binding?,-1,False
975519,-1,,just a empty proj,What is the source library of this binding?,-1,False
1702276,-1,,Generate dependency graph from CSV file,What is the source library of this binding?,-1,False
2122671,-1,,Numerical Standard Errors Computation in R,What is the source library of this binding?,-1,False
1109574,-1,,Generator for CLM Presentations,What is the source library of this binding?,-1,False
4343234,-1,,Shed Light on Black Box Machine Learning Models,What is the source library of this binding?,-1,False
3832601,-1,,A Flutter plugin to Visualize the audio being played (only android).,What is the source library of this binding?,-1,False
264572,-1,,vagrant-hostmaster is a Vagrant plugin to manage /etc/hosts entries on both the host OS and guest VMs.,What is the source library of this binding?,-1,False
3746105,-1,,Collection of utility functions used in newchain-web3.js.,What is the source library of this binding?,-1,False
1603741,-1,,A bold new etag middleware,What is the source library of this binding?,-1,False
921125,0,AWS,AWS SDK for Rust,What is the source library of this binding?,3,True
625052,19,NVSlideMenuController,Wrapper around the NVSlideMenuController library for Xamarin.iOS.,What is the source library of this binding?,40,True
2180507,-1,,Class library for ShellItem (IShellItem).,What is the source library of this binding?,-1,False
2713639,7,Word2Vec,Google Word2Vec Interface for Node.js with N-API,What is the source library of this binding?,15,True
3400915,-1,,A framework to define a machine learning pipeline,What is the source library of this binding?,-1,False
2508325,0,Provisioning,Provisioning APIs.,What is the source library of this binding?,12,True
30079,-1,,"Neural network image quantization (NeuQuant algorithm by Anthony Dekker, 1994)",What is the source library of this binding?,-1,False
4035478,-1,,A virtual filesystem for Blockchain WASI,What is the source library of this binding?,-1,False
310942,26,scikit-learn,node wrapper for python's scikit-learn,What is the source library of this binding?,38,True
2257562,-1,,The util package of OpenTC (A text classification engine using machine learning),What is the source library of this binding?,-1,False
2715872,-1,,Neural machine translation and sequence learning using TensorFlow,What is the source library of this binding?,-1,False
388001,-1,,"Allure 1 isn't supported any more, please consider using Allure 2 https://github.com/allure-framework/allure2 instead",What is the source library of this binding?,-1,False
740905,-1,,"Packages up different CLI utilities for working with the Architects.io Blueprint, and ALM Platform",What is the source library of this binding?,-1,False
152413,-1,,"gl-matrix's mat3, split into smaller pieces",What is the source library of this binding?,-1,False
3789393,-1,,"The basic PHP Compiler for Python , Cpp , Java ,  C11 , C",What is the source library of this binding?,-1,False
623770,-1,,This small collection of code snippets add the following features to console application.  Console_Stuff   Read_BoundedValue(Of T)( ICollection(Of T)    - Enables an easy way of selecting an element from a collection in a console application. - Read_Decimal -->  Allow the user to type in a Decimal Value.   Console_Timeouts - WaitForKey - WaitForLine - WaitForYesNo,What is the source library of this binding?,-1,False
4451107,-1,,Rusty low-level web-graphics library on top of WebGL 2.0.,What is the source library of this binding?,-1,False
4569797,-1,,Creating multi tenant saas from your Laravel app with ease,What is the source library of this binding?,-1,False
3406310,-1,,使用Dapper封装的组件，用于操作MySQL或SqlServer数据库； 相关的源代码和示例请移步至： https://github.com/yudiefly/zzhFrameWorks/,What is the source library of this binding?,-1,False
120043,-1,,"An enhanced prelude, serving as a foundation for my projects ",What is the source library of this binding?,-1,False
4172424,-1,,End-to-end Machine Learning Toolkit (MLToolkit/mltk) for Python,What is the source library of this binding?,-1,False
118936,-1,,This library consists of one module with a few definitions. I try to keep it small because this module has to be loaded in the interpreter many times during the runtime of the Active.hs server.,What is the source library of this binding?,-1,False
4756311,-1,,Tensor Decomposition Library,What is the source library of this binding?,-1,False
388627,-1,,Sample programs for apfloat for calculating pi,What is the source library of this binding?,-1,False
920044,-1,,"Lightweight schemas for everywhere, whenever.",What is the source library of this binding?,-1,False
3797770,15,Feast,Python SDK for Feast,What is the source library of this binding?,20,True
3394352,-1,,Fork of humane-test-output. See: https://github.com/pjstadig/humane-test-output/pull/34.,What is the source library of this binding?,-1,False
3880476,38,CARLA,Python API for communicating with the CARLA server.,What is the source library of this binding?,43,True
4005585,-1,,".NET library with advanced reflection APIs like XML documentation reading, Null Reference Types (C# 8) reflection and string based type checks.",What is the source library of this binding?,-1,False
4459602,29,Timehop's sticky-headers-recyclerview,Xamarin.Android Bindings for Timehop's sticky-headers-recyclerview. Sticky Headers decorator for Android RecyclerView,What is the source library of this binding?,66,True
2300860,-1,,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#.,What is the source library of this binding?,-1,False
678137,-1,,Obtain and parse Kyoto WDC near real time DST values,What is the source library of this binding?,-1,False
1485026,15,Syncfusion,Npm package of Syncfusion.JavaScript.,What is the source library of this binding?,25,True
2764559,-1,,cli for promoiton,What is the source library of this binding?,-1,False
3432543,-1,,Change Point Detection in Dynamic Graphs,What is the source library of this binding?,-1,False
56499,-1,,Logging utilities,What is the source library of this binding?,-1,False
263963,-1,,upnxt_platform_mason,What is the source library of this binding?,-1,False
189911,-1,,"Works ""automagically"" like updated_at...just add a column named <column>_updated_at, and when your column changes, the timestamp will be updated. ",What is the source library of this binding?,-1,False
343262,-1,,play-yeoman,What is the source library of this binding?,-1,False
123014,-1,,List ports newer than N days on a FreeBSD system,What is the source library of this binding?,-1,False
2664731,-1,,DataFire integration for Machine Learning Workspaces Management Client,What is the source library of this binding?,-1,False
140181,-1,,The d3.keys function from d3,What is the source library of this binding?,-1,False
4669506,-1,,Machine Learning Library built on ndarray.,What is the source library of this binding?,-1,False
4415743,-1,,An interface and abstract class useful for the production of objects which transform data.,What is the source library of this binding?,-1,False
1641723,-1,,A supervised learning genomic footprinter,What is the source library of this binding?,-1,False
2381781,-1,,Back propagation neural net.,What is the source library of this binding?,-1,False
936841,27,bootstrap-select,An angular directive wraps bootstrap-select,What is the source library of this binding?,43,True
1684717,-1,,Additional schema fields for Zope 3,What is the source library of this binding?,-1,False
3151242,-1,,SLDate is a NSDate Category.,What is the source library of this binding?,-1,False
3518400,0,NLTK,NLTK python library wrapper for .NET,What is the source library of this binding?,4,True
2383337,-1,,Unit test helpers for Facebook projects,What is the source library of this binding?,-1,False
2951727,0,Pulumi,Pulumi's Python SDK,What is the source library of this binding?,6,True
2483154,-1,,Polar Shading Language,What is the source library of this binding?,-1,False
759889,-1,,Library to calculate TF-IDF (Term Frequency - Inverse Document Frequency) for generic documents,What is the source library of this binding?,-1,False
